1000,1467163925.529207,1467163929.414989,0:00:03.89,Antibiotic,7770,39,39,7612,139523,Physiological principles of therapy in head and neck cutaneous wounds.,"[['Simpson WR', 'Not found']]",Not found,The Laryngoscope,Laryngoscope,"[u""Research Support, U.S. Gov't, P.H.S.""]","['Anti-Bacterial Agents/adverse effects', 'Biomechanical Phenomena', 'Blood Circulation', 'Cicatrix/metabolism', 'Collagen/biosynthesis', 'Complement System Proteins', 'Craniocerebral Trauma/physiopathology', 'Craniocerebral Trauma/therapy*', 'Epithelial Cells', 'Epithelium/drug effects', 'Epithelium/pathology', 'Facial Injuries/therapy', 'Growth Inhibitors/pharmacology', 'Humans', 'Mitosis', 'Neck/physiopathology', 'Neck Injuries*', 'Skin/blood supply', 'Skin/injuries*', 'Skin/innervation', 'Skin/pathology', 'Skin/physiopathology', 'Skin/ultrastructure', 'Wound Healing*']",Laryngoscope. 1977 May;87(5 Pt 1):792-816.,1977-05-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/139523,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0023-852X&date=1977&volume=87&issue=5%20Pt%201&spage=792
1000,1467163925.531848,1467163929.52623,0:00:03.99,Antibiotic,7770,39,39,7634,788768,Co-operative double-blind trial of an antibiotic/corticoid combination in impetiginized atopic dermatitis.,"[['Wachs GN', 'Not found'], ['Maibach HI', 'Not found']]",Not found,The British journal of dermatology,Br J Dermatol,"[u'Clinical Trial', u'Randomized Controlled Trial']","['Bacteria/isolation & purification', 'Betamethasone/analogs & derivatives*', 'Betamethasone Valerate/administration & dosage*', 'Betamethasone Valerate/therapeutic use', 'Clinical Trials as Topic', 'Dermatitis, Atopic/drug therapy*', 'Dermatitis, Atopic/microbiology', 'Drug Combinations', 'Gentamicins/administration & dosage*', 'Gentamicins/therapeutic use', 'Humans']",Br J Dermatol. 1976 Sep;95(3):323-8.,1976-09-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/788768,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0007-0963&date=1976&volume=95&issue=3&spage=323
1000,1467163925.530416,1467163929.909975,0:00:04.38,Antibiotic,7770,39,39,7623,1050144,"Staphylococcus aureus strains isolated in Danish hospitals from January 1st, 1966, to December 31st, 1974.","[['Rosendal K', 'Not found'], ['B\xc3\xbclow P', 'Not found'], ['Bentzon MW', 'Not found'], ['Eriksen KR', 'Not found']]",Not found,"Acta pathologica et microbiologica Scandinavica. Section B, Microbiology",Acta Pathol Microbiol Scand B,Not found,"['Bacteriophage Typing', 'Chloramphenicol/pharmacology', 'Denmark', 'Erythromycin/pharmacology', 'Follow-Up Studies', 'Humans', 'Mercury/pharmacology', 'Methicillin/pharmacology', 'Penicillin Resistance', 'Penicillins/pharmacology', 'Sepsis/microbiology', 'Staphylococcal Infections/microbiology*', 'Staphylococcus aureus*/drug effects', 'Staphylococcus aureus*/enzymology', 'Staphylococcus aureus*/isolation & purification', 'Streptomycin/pharmacology', 'Tetracyclines/pharmacology']",Acta Pathol Microbiol Scand B. 1976 Dec;84B(6):359-68.,1976-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/1050144,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0105-0656&date=1976&volume=84B&issue=6&spage=359
1000,1467163925.527538,1467163929.960263,0:00:04.43,Antibiotic,7770,39,39,7601,82375,Whipple's disease. Clinical and histopathological changes during treatment with sulphamethoxazole-trimethoprim.,"[['Tauris P', 'Not found'], ['Moesner J', 'Not found']]",Not found,Acta medica Scandinavica,Acta Med Scand,[u'Case Reports'],"['Adult', 'Bone Marrow/microbiology', 'Drug Combinations', 'Follow-Up Studies', 'Humans', 'Intestinal Mucosa/pathology', 'Jejunum/pathology', 'Male', 'Sulfamethoxazole/therapeutic use*', 'Trimethoprim/therapeutic use*', 'Whipple Disease/drug therapy*', 'Whipple Disease/pathology']",Acta Med Scand. 1978;204(5):423-7.,Not found,http://www.ncbi.nlm.nih.gov/pubmed/82375,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0001-6101&date=1978&volume=204&issue=5&spage=423
1000,1467163929.423189,1467163931.823732,0:00:02.40,Antibiotic,7770,39,39,7613,849996,Pharmacokinetics of cefazolin in patients with renal failure; special reference to hemodialysis.,"[['Brogard JM', 'Not found'], ['Pinget M', 'Not found'], ['Brandt C', 'Not found'], ['Lavillaureix J', 'Not found']]",Not found,Journal of clinical pharmacology,J Clin Pharmacol,Not found,"['Cefazolin/blood', 'Cefazolin/metabolism*', 'Cefazolin/urine', 'Cephalosporins/metabolism*', 'Creatinine/metabolism', 'Half-Life', 'Humans', 'Kidney Failure, Chronic/blood', 'Kidney Failure, Chronic/metabolism*', 'Kidney Failure, Chronic/urine', 'Kinetics', 'Renal Dialysis*', 'Time Factors']",J Clin Pharmacol. 1977 Apr;17(4):225-30.,1977-04-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/849996,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0091-2700&date=1977&volume=17&issue=4&spage=225
1000,1467163929.960761,1467163932.170673,0:00:02.21,Antibiotic,7770,39,39,7602,274117,Postoperative infection in arterial surgery: a review of the incidence and distribution in 386 patients.,"[['Meech P', 'Not found'], ['Maclean DM', 'Not found'], ['Stephenson CB', 'Not found']]",Not found,The Australian and New Zealand journal of surgery,Aust N Z J Surg,Not found,"['Anti-Bacterial Agents/therapeutic use', 'Arteries/surgery*', 'Humans', 'Staphylococcal Infections/prevention & control', 'Surgical Wound Infection/epidemiology*', 'Surgical Wound Infection/etiology', 'Surgical Wound Infection/prevention & control', 'Vascular Diseases/surgery']",Aust N Z J Surg. 1977 Dec;47(6):745-51.,1977-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/274117,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0004-8682&date=1977&volume=47&issue=6&spage=745
1000,1467163929.534858,1467163932.604807,0:00:03.07,Antibiotic,7770,39,39,7635,22216505,Factors influencing the absorption and disposition of mecillinam and pivmecillinam in man.,"[['Andrews J', 'Department of Bacteriology, Dudley Road Hospital, Birmingham.'], ['Kendall MJ', 'Not found'], ['Mitchard M', 'Not found']]","[u'Department of Bacteriology, Dudley Road Hospital, Birmingham.']",British journal of clinical pharmacology,Br J Clin Pharmacol,Not found,"['Absorption', 'Adult', 'Amdinocillin/pharmacokinetics*', 'Amdinocillin Pivoxil/pharmacokinetics*', 'Anti-Bacterial Agents/pharmacokinetics*', 'Half-Life', 'Humans', 'Male', 'Young Adult']",Br J Clin Pharmacol. 1976 Aug;3(4):627-32.,1976-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/22216505,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0306-5251&date=1976&volume=3&issue=4&spage=627
1000,1467163929.925321,1467163932.692834,0:00:02.77,Antibiotic,7770,39,39,7624,795496,Prophylactic lincomycin in the prevention of wound infection following appendicectomy: a double blind study.,"[['Leigh DA', 'Not found'], ['Pease R', 'Not found'], ['Henderson H', 'Not found'], ['Simmons K', 'Not found'], ['Russ R', 'Not found']]",Not found,The British journal of surgery,Br J Surg,"[u'Clinical Trial', u'Controlled Clinical Trial']","['Adolescent', 'Adult', 'Appendectomy*', 'Appendix/microbiology', 'Bacteroides fragilis/isolation & purification', 'Child', 'Escherichia coli/isolation & purification', 'Female', 'Humans', 'Lincomycin/administration & dosage*', 'Male', 'Surgical Wound Infection/microbiology', 'Surgical Wound Infection/prevention & control*']",Br J Surg. 1976 Dec;63(12):973-7.,1976-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/795496,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0007-1323&date=1976&volume=63&issue=12&spage=973
1000,1467163931.832025,1467163934.733271,0:00:02.90,Antibiotic,7770,39,39,7614,322790,Superficial sepsis: the antibiotic of choice for blind treatment.,"[['Page RE', 'Not found'], ['Freeman R', 'Not found']]",Not found,The British journal of surgery,Br J Surg,Not found,"['Abscess/drug therapy*', 'Abscess/etiology', 'Axilla/microbiology', 'Breast/microbiology', 'Escherichia coli Infections/complications', 'Humans', 'Staphylococcal Infections/complications', 'Staphylococcal Infections/drug therapy*']",Br J Surg. 1977 Apr;64(4):281-4.,1977-04-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/322790,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0007-1323&date=1977&volume=64&issue=4&spage=281
1000,1467163932.619033,1467163935.242466,0:00:02.62,Antibiotic,7770,39,39,7636,1070293,Traumatic retroperitoneal rupture of the duodenum.,"[['Vellar DJ', 'Not found'], ['Vellar ID', 'Not found'], ['Pianta RM', 'Not found']]",Not found,The Australian and New Zealand journal of surgery,Aust N Z J Surg,[u'Case Reports'],"['Adult', 'Duodenum/injuries*', 'Female', 'Gas Gangrene/complications', 'Humans', 'Male', 'Retroperitoneal Space*', 'Rupture/complications', 'Rupture/diagnosis*', 'Rupture/therapy']",Aust N Z J Surg. 1976 Aug;46(3):206-8.,1976-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/1070293,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0004-8682&date=1976&volume=46&issue=3&spage=206
1000,1467163932.693291,1467163935.285642,0:00:02.59,Antibiotic,7770,39,39,7625,1068337,Quinsy tonsillectomy.,"[['Yung AK', 'Not found'], ['Cantrell RW', 'Not found']]",Not found,The Laryngoscope,Laryngoscope,Not found,"['Adolescent', 'Adult', 'Humans', 'Peritonsillar Abscess/surgery*', 'Tonsillectomy*']",Laryngoscope. 1976 Nov;86(11):1714-7.,1976-11-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/1068337,http://dx.doi.org/10.1288/00005537-197611000-00015
1000,1467163932.178647,1467163935.931572,0:00:03.75,Antibiotic,7770,39,39,7603,73410,Bleomycin-sensitivity test: application for human squamous cell carcinoma.,"[['M\xc3\xbcller WE', 'Not found'], ['Schmidseder R', 'Not found'], ['Rohde HJ', 'Not found'], ['Zahn RK', 'Not found'], ['Scheunemann H', 'Not found']]",Not found,Cancer,Cancer,Not found,"['Bleomycin/metabolism*', 'Bleomycin/therapeutic use', 'Carcinoma, Squamous Cell/drug therapy', 'Carcinoma, Squamous Cell/metabolism*', 'Carcinoma, Squamous Cell/pathology', 'Cell Differentiation', 'Enzymes/metabolism', 'Female', 'Head and Neck Neoplasms/drug therapy', 'Head and Neck Neoplasms/metabolism*', 'Head and Neck Neoplasms/pathology', 'Humans', 'In Vitro Techniques', 'Male']",Cancer. 1977 Dec;40(6):2787-91.,1977-12-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/73410,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0008-543X&date=1977&volume=40&issue=6&spage=2787
1000,1467163934.74099,1467163936.711824,0:00:01.97,Antibiotic,7770,39,39,7615,322787,Wound infection following appendicectomy: the effect of extraperitoneal wound drainage and systemic antibiotic prophylaxis.,"[['Everson NW', 'Not found'], ['Fossard DP', 'Not found'], ['Nash JR', 'Not found'], ['Macdonald RC', 'Not found']]",Not found,The British journal of surgery,Br J Surg,"[u'Clinical Trial', u'Randomized Controlled Trial']","['Adolescent', 'Adult', 'Aged', 'Appendectomy*', 'Cephaloridine/administration & dosage*', 'Cephaloridine/therapeutic use', 'Child', 'Child, Preschool', 'Clinical Trials as Topic', 'Drainage*', 'England', 'Female', 'Humans', 'Length of Stay', 'Male', 'Middle Aged', 'Prospective Studies', 'Surgical Wound Infection/prevention & control*']",Br J Surg. 1977 Apr;64(4):236-8.,1977-04-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/322787,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0007-1323&date=1977&volume=64&issue=4&spage=236
1000,1467163935.286071,1467163937.236352,0:00:01.95,Antibiotic,7770,39,39,7626,1071879,Scleroderma (progressive systemic sclerosis) with severe bowel involvement. Treatment by extensive resection of the small intestine.,"[['Barnett AJ', 'Not found'], ['Taubman I', 'Not found'], ['Poon SK', 'Not found'], ['Strangward RW', 'Not found']]",Not found,Australian and New Zealand journal of medicine,Aust N Z J Med,[u'Case Reports'],"['Humans', 'Intestinal Obstruction/etiology', 'Intestinal Obstruction/surgery*', 'Intestine, Small/surgery*', 'Male', 'Middle Aged', 'Scleroderma, Systemic/complications*']",Aust N Z J Med. 1976 Oct;6(5):470-3.,1976-10-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/1071879,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0004-8291&date=1976&volume=6&issue=5&spage=470
1000,1467163935.245112,1467163937.549594,0:00:02.30,Antibiotic,7770,39,39,7637,953505,Proceedings: Duration of prophylactic antibiotic cover against anaerobic sepsis in bowel surgery.,"[['Downing R', 'Not found'], ['Keighley MR', 'Not found'], ['McLeish AR', 'Not found'], ['Burdon DW', 'Not found'], ['Alexander-Williams J', 'Not found']]",Not found,The British journal of surgery,Br J Surg,Not found,"['Colonic Diseases/surgery*', 'Humans', 'Lincomycin/administration & dosage*', 'Lincomycin/therapeutic use', 'Rectal Diseases/surgery*', 'Surgical Wound Infection/prevention & control*', 'Time Factors']",Br J Surg. 1976 Aug;63(8):664-5. No abstract available.,1976-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/953505,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0007-1323&date=1976&volume=63&issue=8&spage=664
1000,1467163936.712264,1467163938.660583,0:00:01.95,Antibiotic,7770,39,39,7616,66779,Hydroxyethyl starch and prednisone as adjuncts to granulocyte collection.,"[['Bearden JD 3rd', 'Not found'], ['Coltman CA Jr', 'Not found'], ['Ratkin GA', 'Not found']]",Not found,Transfusion,Transfusion,Not found,"['ABO Blood-Group System', 'Anemia, Aplastic/therapy', 'Blood Transfusion/methods', 'Cell Separation/methods*', 'Granulocytes*', 'Histocompatibility', 'Humans', 'Hydroxyethyl Starch Derivatives*', 'Leukocyte Transfusion', 'Leukocytes*', 'Prednisone/pharmacology*', 'Starch*/analogs & derivatives']",Transfusion. 1977 Mar-Apr;17(2):141-6.,Not found,http://www.ncbi.nlm.nih.gov/pubmed/66779,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0041-1132&date=1977&volume=17&issue=2&spage=141
1000,1467163937.23688,1467163939.045744,0:00:01.81,Antibiotic,7770,39,39,7627,990695,Complications of supraduodenal choledochotomy: a comparison of three methods of management.,"[['Keighley MR', 'Not found'], ['Burdon DW', 'Not found'], ['Baddeley RM', 'Not found'], ['Dorricott NJ', 'Not found'], ['Oates GD', 'Not found'], ['Watts GT', 'Not found'], ['Alexander-Williams J', 'Not found']]",Not found,The British journal of surgery,Br J Surg,[u'Comparative Study'],"['Abscess/etiology', 'Aged', 'Anti-Bacterial Agents/therapeutic use', 'Bile/microbiology', 'Common Bile Duct/surgery*', 'Drainage/adverse effects*', 'Female', 'Gallstones/surgery', 'Humans', 'Length of Stay', 'Middle Aged', 'Pancreatitis/etiology', 'Postoperative Complications*', 'Sepsis/etiology', 'Surgical Wound Infection/drug therapy', 'Surgical Wound Infection/etiology', 'Thromboembolism/etiology']",Br J Surg. 1976 Oct;63(10):754-8.,1976-10-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/990695,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0007-1323&date=1976&volume=63&issue=10&spage=754
1000,1467163935.939207,1467163939.616438,0:00:03.68,Antibiotic,7770,39,39,7604,588940,The role of the bacterial L form in urinary tract infection.,"[['Brogan O', 'Not found']]",Not found,British journal of urology,Br J Urol,Not found,"['Bacteria/classification', 'Bacteria/isolation & purification*', 'Bacterial Infections/drug therapy', 'Female', 'Humans', 'L Forms/isolation & purification*', 'Male', 'Osmolar Concentration', 'Sepsis', 'Urinary Tract Infections/drug therapy', 'Urinary Tract Infections/etiology', 'Urinary Tract Infections/microbiology*']",Br J Urol. 1977 Oct;49(5):431-6.,1977-10-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/588940,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0007-1331&date=1977&volume=49&issue=5&spage=431
1000,1467163937.557207,1467163939.76988,0:00:02.21,Antibiotic,7770,39,39,7638,828048,Growth and immune function in Aboriginal children during recovery from malnutrition and infection.,"[['Ford GW', 'Not found'], ['Belbin R', 'Not found'], ['Jose DG', 'Not found'], ['Vorbach EA', 'Not found'], ['Kirke DK', 'Not found']]",Not found,Australian and New Zealand journal of medicine,Aust N Z J Med,Not found,"['Australia', 'Body Weight*', 'Child', 'Child, Preschool', 'Complement C3/analysis', 'Convalescence', 'Humans', 'Immunity*', 'Immunoglobulins/analysis', 'Infant', 'Infection/immunology', 'Infection/physiopathology*', 'Leukocyte Count', 'Lymphocytes/immunology', 'Oceanic Ancestry Group*', 'Protein-Energy Malnutrition/immunology', 'Protein-Energy Malnutrition/physiopathology*']",Aust N Z J Med. 1976 Aug;6(4):321-8.,1976-08-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/828048,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0004-8291&date=1976&volume=6&issue=4&spage=321
1000,1467163938.668048,1467163940.560072,0:00:01.89,Antibiotic,7770,39,39,7617,843453,The case for steroid--antibiotic combinations.,"[['Leyden JJ', 'Not found'], ['Kligman AM', 'Not found']]",Not found,The British journal of dermatology,Br J Dermatol,"[u'Clinical Trial', u'Comparative Study', u'Randomized Controlled Trial']","['Administration, Topical', 'Anti-Bacterial Agents/therapeutic use*', 'Anti-Inflammatory Agents/therapeutic use*', 'Dermatitis/drug therapy*', 'Drug Combinations', 'Fluocinolone Acetonide/therapeutic use', 'Glucocorticoids', 'Humans', 'Hydrocortisone', 'Neomycin/therapeutic use', 'Staphylococcal Infections/drug therapy']",Br J Dermatol. 1977 Feb;96(2):179-87. No abstract available.,1977-02-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/843453,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0007-0963&date=1977&volume=96&issue=2&spage=179
1000,1467163939.05629,1467163941.18383,0:00:02.13,Antibiotic,7770,39,39,7628,973983,Serum and lung tissue levels of cephradine in thoracic surgery.,"[['Kiss IJ', 'Not found'], ['Farag\xc3\xb3 E', 'Not found'], ['Pint\xc3\xa9r J', 'Not found']]",Not found,British journal of clinical pharmacology,Br J Clin Pharmacol,[u'Comparative Study'],"['Adult', 'Biological Availability', 'Cephalosporins/analysis*', 'Cephradine/analysis*', 'Cephradine/blood', 'Cephradine/therapeutic use', 'Female', 'Humans', 'Lung/analysis*', 'Lung/surgery', 'Male', 'Middle Aged', 'Surgical Wound Infection/drug therapy', 'Thoracic Surgery', 'Thorax/surgery']",Br J Clin Pharmacol. 1976 Oct;3(5):891-5.,1976-10-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/973983,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0306-5251&date=1976&volume=3&issue=5&spage=891
1000,1467163939.625677,1467163941.912127,0:00:02.29,Antibiotic,7770,39,39,7605,142097,"Preliminary pharmacokinetics of streptozotocin, an antineoplastic antibiotic.","[['Adolphe AB', 'Not found'], ['Glasofer ED', 'Not found'], ['Troetel WM', 'Not found'], ['Weiss AJ', 'Not found'], ['Manthei RW', 'Not found']]",Not found,Journal of clinical pharmacology,J Clin Pharmacol,"[u""Research Support, U.S. Gov't, P.H.S.""]","['Adult', 'Aged', 'Chromatography, High Pressure Liquid', 'Colorimetry', 'Female', 'Half-Life', 'Humans', 'Kinetics', 'Male', 'Middle Aged', 'Models, Biological', 'Neoplasms/metabolism', 'Streptozocin/blood', 'Streptozocin/metabolism*']",J Clin Pharmacol. 1977 Jul;17(7):379-88. No abstract available.,1977-07-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/142097,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0091-2700&date=1977&volume=17&issue=7&spage=379
1000,1467163940.56757,1467163942.365909,0:00:01.80,Antibiotic,7770,39,39,7618,589836,Temporal bone pathology in an active case of glue ear.,"[['Smith C', 'Not found'], ['Thomas R', 'Not found'], ['Wright I', 'Not found']]",Not found,Clinical otolaryngology and allied sciences,Clin Otolaryngol Allied Sci,[u'Case Reports'],"['Child, Preschool', 'Cholesterol', 'Ear, Middle/pathology', 'Granuloma/complications', 'Granuloma/pathology', 'Humans', 'Mastoid/pathology', 'Mucous Membrane/pathology', 'Otitis Media/complications', 'Otitis Media/pathology*', 'Temporal Bone/pathology*']",Clin Otolaryngol Allied Sci. 1977 Feb;2(1):53-63.,1977-02-01 00:00:00,http://www.ncbi.nlm.nih.gov/pubmed/589836,http://onlinelibrary.wiley.com/resolve/openurl?genre=article&sid=nlm:pubmed&issn=0307-7772&date=1977&volume=2&issue=1&spage=53
